Input Number, Run_Number, Result@ 100, X1, Y, X2
In25, Run: 094, P, 0, 18, 0
In25, Run: 095, P, 0, 18, 0
In25, Run: 096, P, 0, 18, 0
In25, Run: 097, P, 0, 18, 0
In25, Run: 098, P, 0, 18, 0
In25, Run: 099, P, 0, 18, 0
In25, Run: 100, P, 0, 18, 0
In26, Run: 001, P, 0, 88, 0
In26, Run: 002, P, 0, 88, 0
In26, Run: 003, P, 0, 88, 0
In26, Run: 004, P, 0, 88, 0
In26, Run: 005, P, 0, 88, 0
In26, Run: 006, P, 0, 88, 0
In26, Run: 007, P, 0, 88, 0
In26, Run: 008, P, 0, 88, 0
In26, Run: 009, P, 0, 88, 0
In26, Run: 010, P, 0, 88, 0
In26, Run: 011, P, 0, 88, 0
In26, Run: 012, P, 0, 88, 0
In26, Run: 013, P, 0, 88, 0
In26, Run: 014, P, 0, 88, 0
In26, Run: 015, P, 0, 88, 0
In26, Run: 016, P, 0, 88, 0
In26, Run: 017, P, 0, 88, 0
In26, Run: 018, P, 0, 88, 0
In26, Run: 019, P, 0, 88, 0
In26, Run: 020, P, 0, 88, 0
In26, Run: 021, P, 0, 88, 0
In26, Run: 022, P, 0, 88, 0
In26, Run: 023, P, 0, 88, 0
In26, Run: 024, P, 0, 88, 0
In26, Run: 025, P, 0, 88, 0
In26, Run: 026, P, 0, 88, 0
In26, Run: 027, P, 0, 88, 0
In26, Run: 028, P, 0, 88, 0
In26, Run: 029, P, 0, 88, 0
In26, Run: 030, P, 0, 88, 0
In26, Run: 031, P, 0, 88, 0
In26, Run: 032, P, 0, 88, 0
In26, Run: 033, P, 0, 88, 0
In26, Run: 034, P, 0, 88, 0
In26, Run: 035, P, 0, 88, 0
In26, Run: 036, P, 0, 88, 0
In26, Run: 037, P, 0, 88, 0
In26, Run: 038, P, 0, 88, 0
In26, Run: 039, P, 0, 88, 0
In26, Run: 040, P, 0, 88, 0
In26, Run: 041, P, 0, 88, 0
In26, Run: 042, P, 0, 88, 0
In26, Run: 043, P, 0, 88, 0
In26, Run: 044, P, 0, 88, 0
In26, Run: 045, P, 0, 88, 0
In26, Run: 046, P, 0, 88, 0
In26, Run: 047, P, 0, 88, 0
In26, Run: 048, P, 0, 88, 0
In26, Run: 049, P, 0, 88, 0
In26, Run: 050, P, 0, 88, 0
In26, Run: 051, P, 0, 88, 0
In26, Run: 052, P, 0, 88, 0
In26, Run: 053, P, 0, 88, 0
In26, Run: 054, P, 0, 88, 0
In26, Run: 055, P, 0, 88, 0
In26, Run: 056, P, 0, 88, 0
In26, Run: 057, P, 0, 88, 0
In26, Run: 058, P, 0, 88, 0
In26, Run: 059, P, 0, 88, 0
In26, Run: 060, P, 0, 88, 0
In26, Run: 061, P, 0, 88, 0
In26, Run: 062, P, 0, 88, 0
In26, Run: 063, P, 0, 88, 0
In26, Run: 064, P, 0, 88, 0
In26, Run: 065, P, 0, 88, 0
In26, Run: 066, P, 0, 88, 0
In26, Run: 067, P, 0, 88, 0
In26, Run: 068, P, 0, 88, 0
In26, Run: 069, P, 0, 88, 0
In26, Run: 070, P, 0, 88, 0
In26, Run: 071, P, 0, 88, 0
In26, Run: 072, P, 0, 88, 0
In26, Run: 073, P, 0, 88, 0
In26, Run: 074, P, 0, 88, 0
In26, Run: 075, P, 0, 88, 0
In26, Run: 076, P, 0, 88, 0
In26, Run: 077, P, 0, 88, 0
In26, Run: 078, P, 0, 88, 0
In26, Run: 079, P, 0, 88, 0
In26, Run: 080, P, 0, 88, 0
In26, Run: 081, P, 0, 88, 0
In26, Run: 082, P, 0, 88, 0
In26, Run: 083, P, 0, 88, 0
In26, Run: 084, P, 0, 88, 0
In26, Run: 085, P, 0, 88, 0
In26, Run: 086, P, 0, 88, 0
In26, Run: 087, P, 0, 88, 0
In26, Run: 088, P, 0, 88, 0
In26, Run: 089, P, 0, 88, 0
In26, Run: 090, P, 0, 88, 0
In26, Run: 091, P, 0, 88, 0
In26, Run: 092, P, 0, 88, 0
In26, Run: 093, P, 0, 88, 0
In26, Run: 094, P, 0, 88, 0
In26, Run: 095, P, 0, 88, 0
In26, Run: 096, P, 0, 88, 0
In26, Run: 097, P, 0, 88, 0
In26, Run: 098, P, 0, 88, 0
In26, Run: 099, P, 0, 88, 0
In26, Run: 100, P, 0, 88, 0
In27, Run: 001, P, 0, 164, 0
In27, Run: 002, P, 0, 164, 0
In27, Run: 003, P, 0, 164, 0
In27, Run: 004, P, 0, 164, 0
In27, Run: 005, P, 0, 164, 0
In27, Run: 006, P, 0, 164, 0
In27, Run: 007, P, 0, 164, 0
In27, Run: 008, P, 0, 164, 0
In27, Run: 009, P, 0, 164, 0
In27, Run: 010, P, 0, 164, 0
In27, Run: 011, P, 0, 164, 0
In27, Run: 012, P, 0, 164, 0
In27, Run: 013, P, 0, 164, 0
In27, Run: 014, P, 0, 164, 0
In27, Run: 015, P, 0, 164, 0
In27, Run: 016, P, 0, 164, 0
In27, Run: 017, P, 0, 164, 0
In27, Run: 018, P, 0, 164, 0
In27, Run: 019, P, 0, 164, 0
In27, Run: 020, P, 0, 164, 0
In27, Run: 021, P, 0, 164, 0
In27, Run: 022, P, 0, 164, 0
In27, Run: 023, P, 0, 164, 0
In27, Run: 024, P, 0, 164, 0
In27, Run: 025, P, 0, 164, 0
In27, Run: 026, P, 0, 164, 0
In27, Run: 027, P, 0, 164, 0
In27, Run: 028, P, 0, 164, 0
In27, Run: 029, P, 0, 164, 0
In27, Run: 030, P, 0, 164, 0
In27, Run: 031, P, 0, 164, 0
In27, Run: 032, P, 0, 164, 0
In27, Run: 033, P, 0, 164, 0
In27, Run: 034, P, 0, 164, 0
In27, Run: 035, P, 0, 164, 0
In27, Run: 036, P, 0, 164, 0
In27, Run: 037, P, 0, 164, 0
In27, Run: 038, P, 0, 164, 0
In27, Run: 039, P, 0, 164, 0
In27, Run: 040, P, 0, 164, 0
In27, Run: 041, P, 0, 164, 0
In27, Run: 042, P, 0, 164, 0
In27, Run: 043, P, 0, 164, 0
In27, Run: 044, P, 0, 164, 0
In27, Run: 045, P, 0, 164, 0
In27, Run: 046, P, 0, 164, 0
In27, Run: 047, P, 0, 164, 0
In27, Run: 048, P, 0, 164, 0
In27, Run: 049, P, 0, 164, 0
In27, Run: 050, P, 0, 164, 0
In27, Run: 051, P, 0, 164, 0
In27, Run: 052, P, 0, 164, 0
In27, Run: 053, P, 0, 164, 0
In27, Run: 054, P, 0, 164, 0
In27, Run: 055, P, 0, 164, 0
In27, Run: 056, P, 0, 164, 0
In27, Run: 057, P, 0, 164, 0
In27, Run: 058, P, 0, 164, 0
In27, Run: 059, P, 0, 164, 0
In27, Run: 060, P, 0, 164, 0
In27, Run: 061, P, 0, 164, 0
In27, Run: 062, P, 0, 164, 0
In27, Run: 063, P, 0, 164, 0
In27, Run: 064, P, 0, 164, 0
In27, Run: 065, P, 0, 164, 0
In27, Run: 066, P, 0, 164, 0
In27, Run: 067, P, 0, 164, 0
In27, Run: 068, P, 0, 164, 0
In27, Run: 069, P, 0, 164, 0
In27, Run: 070, P, 0, 164, 0
In27, Run: 071, P, 0, 164, 0
In27, Run: 072, P, 0, 164, 0
In27, Run: 073, P, 0, 164, 0
In27, Run: 074, P, 0, 164, 0
In27, Run: 075, P, 0, 164, 0
In27, Run: 076, P, 0, 164, 0
In27, Run: 077, P, 0, 164, 0
In27, Run: 078, P, 0, 164, 0
In27, Run: 079, P, 0, 164, 0
In27, Run: 080, P, 0, 164, 0
In27, Run: 081, P, 0, 164, 0
In27, Run: 082, P, 0, 164, 0
In27, Run: 083, P, 0, 164, 0
In27, Run: 084, P, 0, 164, 0
In27, Run: 085, P, 0, 164, 0
In27, Run: 086, P, 0, 164, 0
In27, Run: 087, P, 0, 164, 0
In27, Run: 088, P, 0, 164, 0
In27, Run: 089, P, 0, 164, 0
In27, Run: 090, P, 0, 164, 0
In27, Run: 091, P, 0, 164, 0
In27, Run: 092, P, 0, 164, 0
In27, Run: 093, P, 0, 164, 0
In27, Run: 094, P, 0, 164, 0
In27, Run: 095, P, 0, 164, 0
In27, Run: 096, P, 0, 164, 0
In27, Run: 097, P, 0, 164, 0
In27, Run: 098, P, 0, 164, 0
In27, Run: 099, P, 0, 164, 0
In27, Run: 100, P, 0, 164, 0
In28, Run: 001, P, 0, 9, 0
In28, Run: 002, P, 0, 9, 0
In28, Run: 003, P, 0, 9, 0
In28, Run: 004, P, 0, 9, 0
In28, Run: 005, P, 0, 9, 0
In28, Run: 006, P, 0, 9, 0
In28, Run: 007, P, 0, 9, 0
In28, Run: 008, P, 0, 9, 0
In28, Run: 009, P, 0, 9, 0
In28, Run: 010, P, 0, 9, 0
In28, Run: 011, P, 0, 9, 0
In28, Run: 012, P, 0, 9, 0
In28, Run: 013, P, 0, 9, 0
In28, Run: 014, P, 0, 9, 0
In28, Run: 015, P, 0, 9, 0
In28, Run: 016, P, 0, 9, 0
In28, Run: 017, P, 0, 9, 0
In28, Run: 018, P, 0, 9, 0
In28, Run: 019, P, 0, 9, 0
In28, Run: 020, P, 0, 9, 0
In28, Run: 021, P, 0, 9, 0
In28, Run: 022, P, 0, 9, 0
In28, Run: 023, P, 0, 9, 0
In28, Run: 024, P, 0, 9, 0
In28, Run: 025, P, 0, 9, 0
In28, Run: 026, P, 0, 9, 0
In28, Run: 027, P, 0, 9, 0
In28, Run: 028, P, 0, 9, 0
In28, Run: 029, P, 0, 9, 0
In28, Run: 030, P, 0, 9, 0
In28, Run: 031, P, 0, 9, 0
In28, Run: 032, P, 0, 9, 0
In28, Run: 033, P, 0, 9, 0
In28, Run: 034, P, 0, 9, 0
In28, Run: 035, P, 0, 9, 0
In28, Run: 036, P, 0, 9, 0
In28, Run: 037, P, 0, 9, 0
In28, Run: 038, P, 0, 9, 0
In28, Run: 039, P, 0, 9, 0
In28, Run: 040, P, 0, 9, 0
In28, Run: 041, P, 0, 9, 0
In28, Run: 042, P, 0, 9, 0
In28, Run: 043, P, 0, 9, 0
In28, Run: 044, P, 0, 9, 0
In28, Run: 045, P, 0, 9, 0
In28, Run: 046, P, 0, 9, 0
In28, Run: 047, P, 0, 9, 0
In28, Run: 048, P, 0, 9, 0
In28, Run: 049, P, 0, 9, 0
In28, Run: 050, P, 0, 9, 0
In28, Run: 051, P, 0, 9, 0
In28, Run: 052, P, 0, 9, 0
In28, Run: 053, P, 0, 9, 0
In28, Run: 054, P, 0, 9, 0
In28, Run: 055, P, 0, 9, 0
In28, Run: 056, P, 0, 9, 0
In28, Run: 057, P, 0, 9, 0
In28, Run: 058, P, 0, 9, 0
In28, Run: 059, P, 0, 9, 0
In28, Run: 060, P, 0, 9, 0
In28, Run: 061, P, 0, 9, 0
In28, Run: 062, P, 0, 9, 0
In28, Run: 063, P, 0, 9, 0
In28, Run: 064, P, 0, 9, 0
In28, Run: 065, P, 0, 9, 0
In28, Run: 066, P, 0, 9, 0
In28, Run: 067, P, 0, 9, 0
In28, Run: 068, P, 0, 9, 0
In28, Run: 069, P, 0, 9, 0
In28, Run: 070, P, 0, 9, 0
In28, Run: 071, P, 0, 9, 0
In28, Run: 072, P, 0, 9, 0
In28, Run: 073, P, 0, 9, 0
In28, Run: 074, P, 0, 9, 0
In28, Run: 075, P, 0, 9, 0
In28, Run: 076, P, 0, 9, 0
In28, Run: 077, P, 0, 9, 0
In28, Run: 078, P, 0, 9, 0
In28, Run: 079, P, 0, 9, 0
In28, Run: 080, P, 0, 9, 0
In28, Run: 081, P, 0, 9, 0
In28, Run: 082, P, 0, 9, 0
In28, Run: 083, P, 0, 9, 0
In28, Run: 084, P, 0, 9, 0
In28, Run: 085, P, 0, 9, 0
In28, Run: 086, P, 0, 9, 0
In28, Run: 087, P, 0, 9, 0
In28, Run: 088, P, 0, 9, 0
In28, Run: 089, P, 0, 9, 0
In28, Run: 090, P, 0, 9, 0
In28, Run: 091, P, 0, 9, 0
In28, Run: 092, P, 0, 9, 0
In28, Run: 093, P, 0, 9, 0
In28, Run: 094, P, 0, 9, 0
In28, Run: 095, P, 0, 9, 0
In28, Run: 096, P, 0, 9, 0
In28, Run: 097, P, 0, 9, 0
In28, Run: 098, P, 0, 9, 0
In28, Run: 099, P, 0, 9, 0
In28, Run: 100, P, 0, 9, 0
In29, Run: 001, P, 0, 73, 0
In29, Run: 002, P, 0, 73, 0
In29, Run: 003, P, 0, 73, 0
In29, Run: 004, P, 0, 73, 0
In29, Run: 005, P, 0, 73, 0
In29, Run: 006, P, 0, 73, 0
In29, Run: 007, P, 0, 73, 0
In29, Run: 008, P, 0, 73, 0
In29, Run: 009, P, 0, 73, 0
In29, Run: 010, P, 0, 73, 0
In29, Run: 011, P, 0, 73, 0
In29, Run: 012, P, 0, 73, 0
In29, Run: 013, P, 0, 73, 0
In29, Run: 014, P, 0, 73, 0
In29, Run: 015, P, 0, 73, 0
In29, Run: 016, P, 0, 73, 0
In29, Run: 017, P, 0, 73, 0
In29, Run: 018, P, 0, 73, 0
In29, Run: 019, P, 0, 73, 0
In29, Run: 020, P, 0, 73, 0
In29, Run: 021, P, 0, 73, 0
In29, Run: 022, P, 0, 73, 0
In29, Run: 023, P, 0, 73, 0
In29, Run: 024, P, 0, 73, 0
In29, Run: 025, P, 0, 73, 0
In29, Run: 026, P, 0, 73, 0
In29, Run: 027, P, 0, 73, 0
In29, Run: 028, P, 0, 73, 0
In29, Run: 029, P, 0, 73, 0
In29, Run: 030, P, 0, 73, 0
In29, Run: 031, P, 0, 73, 0
In29, Run: 032, P, 0, 73, 0
In29, Run: 033, P, 0, 73, 0
In29, Run: 034, P, 0, 73, 0
In29, Run: 035, P, 0, 73, 0
In29, Run: 036, P, 0, 73, 0
In29, Run: 037, P, 0, 73, 0
In29, Run: 038, P, 0, 73, 0
In29, Run: 039, P, 0, 73, 0
In29, Run: 040, P, 0, 73, 0
In29, Run: 041, P, 0, 73, 0
In29, Run: 042, P, 0, 73, 0
In29, Run: 043, P, 0, 73, 0
In29, Run: 044, P, 0, 73, 0
In29, Run: 045, P, 0, 73, 0
In29, Run: 046, P, 0, 73, 0
In29, Run: 047, P, 0, 73, 0
In29, Run: 048, P, 0, 73, 0
In29, Run: 049, P, 0, 73, 0
In29, Run: 050, P, 0, 73, 0
In29, Run: 051, P, 0, 73, 0
In29, Run: 052, P, 0, 73, 0
In29, Run: 053, P, 0, 73, 0
In29, Run: 054, P, 0, 73, 0
In29, Run: 055, P, 0, 73, 0
In29, Run: 056, P, 0, 73, 0
In29, Run: 057, P, 0, 73, 0
In29, Run: 058, P, 0, 73, 0
In29, Run: 059, P, 0, 73, 0
In29, Run: 060, P, 0, 73, 0
In29, Run: 061, P, 0, 73, 0
In29, Run: 062, P, 0, 73, 0
In29, Run: 063, P, 0, 73, 0
In29, Run: 064, P, 0, 73, 0
In29, Run: 065, P, 0, 73, 0
In29, Run: 066, P, 0, 73, 0
In29, Run: 067, P, 0, 73, 0
In29, Run: 068, P, 0, 73, 0
In29, Run: 069, P, 0, 73, 0
In29, Run: 070, P, 0, 73, 0
In29, Run: 071, P, 0, 73, 0
In29, Run: 072, P, 0, 73, 0
In29, Run: 073, P, 0, 73, 0
In29, Run: 074, P, 0, 73, 0
In29, Run: 075, P, 0, 73, 0
In29, Run: 076, P, 0, 73, 0
In29, Run: 077, P, 0, 73, 0
In29, Run: 078, P, 0, 73, 0
In29, Run: 079, P, 0, 73, 0
In29, Run: 080, P, 0, 73, 0
In29, Run: 081, P, 0, 73, 0
In29, Run: 082, P, 0, 73, 0
In29, Run: 083, P, 0, 73, 0
In29, Run: 084, P, 0, 73, 0
In29, Run: 085, P, 0, 73, 0
In29, Run: 086, P, 0, 73, 0
In29, Run: 087, P, 0, 73, 0
In29, Run: 088, P, 0, 73, 0
In29, Run: 089, P, 0, 73, 0
In29, Run: 090, P, 0, 73, 0
In29, Run: 091, P, 0, 73, 0
In29, Run: 092, P, 0, 73, 0
In29, Run: 093, P, 0, 73, 0
In29, Run: 094, P, 0, 73, 0
In29, Run: 095, P, 0, 73, 0
In29, Run: 096, P, 0, 73, 0
In29, Run: 097, P, 0, 73, 0
In29, Run: 098, P, 0, 73, 0
In29, Run: 099, P, 0, 73, 0
In29, Run: 100, P, 0, 73, 0
In30, Run: 001, P, 0, 101, 0
In30, Run: 002, P, 0, 101, 0
In30, Run: 003, P, 0, 101, 0
In30, Run: 004, P, 0, 101, 0
In30, Run: 005, P, 0, 101, 0
In30, Run: 006, P, 0, 101, 0
In30, Run: 007, P, 0, 101, 0
In30, Run: 008, P, 0, 101, 0
In30, Run: 009, P, 0, 101, 0
In30, Run: 010, P, 0, 101, 0
In30, Run: 011, P, 0, 101, 0
In30, Run: 012, P, 0, 101, 0
In30, Run: 013, P, 0, 101, 0
In30, Run: 014, P, 0, 101, 0
In30, Run: 015, P, 0, 101, 0
In30, Run: 016, P, 0, 101, 0
In30, Run: 017, P, 0, 101, 0
In30, Run: 018, P, 0, 101, 0
In30, Run: 019, P, 0, 101, 0
In30, Run: 020, P, 0, 101, 0
In30, Run: 021, P, 0, 101, 0
In30, Run: 022, P, 0, 101, 0
In30, Run: 023, P, 0, 101, 0
In30, Run: 024, P, 0, 101, 0
In30, Run: 025, P, 0, 101, 0
In30, Run: 026, P, 0, 101, 0
In30, Run: 027, P, 0, 101, 0
In30, Run: 028, P, 0, 101, 0
In30, Run: 029, P, 0, 101, 0
In30, Run: 030, P, 0, 101, 0
In30, Run: 031, P, 0, 101, 0
In30, Run: 032, P, 0, 101, 0
In30, Run: 033, P, 0, 101, 0
In30, Run: 034, P, 0, 101, 0
In30, Run: 035, P, 0, 101, 0
In30, Run: 036, P, 0, 101, 0
In30, Run: 037, P, 0, 101, 0
In30, Run: 038, P, 0, 101, 0
In30, Run: 039, P, 0, 101, 0
In30, Run: 040, P, 0, 101, 0
In30, Run: 041, P, 0, 101, 0
In30, Run: 042, P, 0, 101, 0
In30, Run: 043, P, 0, 101, 0
In30, Run: 044, P, 0, 101, 0
In30, Run: 045, P, 0, 101, 0
In30, Run: 046, P, 0, 101, 0
In30, Run: 047, P, 0, 101, 0
In30, Run: 048, P, 0, 101, 0
In30, Run: 049, P, 0, 101, 0
In30, Run: 050, P, 0, 101, 0
In30, Run: 051, P, 0, 101, 0
In30, Run: 052, P, 0, 101, 0
In30, Run: 053, P, 0, 101, 0
In30, Run: 054, P, 0, 101, 0
In30, Run: 055, P, 0, 101, 0
In30, Run: 056, P, 0, 101, 0
In30, Run: 057, P, 0, 101, 0
In30, Run: 058, P, 0, 101, 0
In30, Run: 059, P, 0, 101, 0
In30, Run: 060, P, 0, 101, 0
In30, Run: 061, P, 0, 101, 0
In30, Run: 062, P, 0, 101, 0
In30, Run: 063, P, 0, 101, 0
In30, Run: 064, P, 0, 101, 0
In30, Run: 065, P, 0, 101, 0
In30, Run: 066, P, 0, 101, 0
In30, Run: 067, P, 0, 101, 0
In30, Run: 068, P, 0, 101, 0
In30, Run: 069, P, 0, 101, 0
In30, Run: 070, P, 0, 101, 0
In30, Run: 071, P, 0, 101, 0
In30, Run: 072, P, 0, 101, 0
In30, Run: 073, P, 0, 101, 0
In30, Run: 074, P, 0, 101, 0
In30, Run: 075, P, 0, 101, 0
In30, Run: 076, P, 0, 101, 0
In30, Run: 077, P, 0, 101, 0
In30, Run: 078, P, 0, 101, 0
In30, Run: 079, P, 0, 101, 0
In30, Run: 080, P, 0, 101, 0
In30, Run: 081, P, 0, 101, 0
In30, Run: 082, P, 0, 101, 0
In30, Run: 083, P, 0, 101, 0
In30, Run: 084, P, 0, 101, 0
In30, Run: 085, P, 0, 101, 0
In30, Run: 086, P, 0, 101, 0
In30, Run: 087, P, 0, 101, 0
In30, Run: 088, P, 0, 101, 0
In30, Run: 089, P, 0, 101, 0
In30, Run: 090, P, 0, 101, 0
In30, Run: 091, P, 0, 101, 0
In30, Run: 092, P, 0, 101, 0
In30, Run: 093, P, 0, 101, 0
In30, Run: 094, P, 0, 101, 0
In30, Run: 095, P, 0, 101, 0
In30, Run: 096, P, 0, 101, 0
In30, Run: 097, P, 0, 101, 0
In30, Run: 098, P, 0, 101, 0
In30, Run: 099, P, 0, 101, 0
In30, Run: 100, P, 0, 101, 0
In32, Run: 001, P, 0, 50, 0
In32, Run: 002, P, 0, 50, 0
In32, Run: 003, P, 0, 50, 0
In32, Run: 004, P, 0, 50, 0
In32, Run: 005, P, 0, 50, 0
In32, Run: 006, P, 0, 50, 0
In32, Run: 007, P, 0, 50, 0
In32, Run: 008, P, 0, 50, 0
In32, Run: 009, P, 0, 50, 0
In32, Run: 010, P, 0, 50, 0
In32, Run: 011, P, 0, 50, 0
In32, Run: 012, P, 0, 50, 0
In32, Run: 013, P, 0, 50, 0
In32, Run: 014, P, 0, 50, 0
In32, Run: 015, P, 0, 50, 0
In32, Run: 016, P, 0, 50, 0
In32, Run: 017, P, 0, 50, 0
In32, Run: 018, P, 0, 50, 0
In32, Run: 019, P, 0, 50, 0
In32, Run: 020, P, 0, 50, 0
In32, Run: 021, P, 0, 50, 0
In32, Run: 022, P, 0, 50, 0
In32, Run: 023, P, 0, 50, 0
In32, Run: 024, P, 0, 50, 0
In32, Run: 025, P, 0, 50, 0
In32, Run: 026, P, 0, 50, 0
In32, Run: 027, P, 0, 50, 0
In32, Run: 028, P, 0, 50, 0
In32, Run: 029, P, 0, 50, 0
In32, Run: 030, P, 0, 50, 0
In32, Run: 031, P, 0, 50, 0
In32, Run: 032, P, 0, 50, 0
In32, Run: 033, P, 0, 50, 0
In32, Run: 034, P, 0, 50, 0
In32, Run: 035, P, 0, 50, 0
In32, Run: 036, P, 0, 50, 0
In32, Run: 037, P, 0, 50, 0
In32, Run: 038, P, 0, 50, 0
In32, Run: 039, P, 0, 50, 0
In32, Run: 040, P, 0, 50, 0
In32, Run: 041, P, 0, 50, 0
In32, Run: 042, P, 0, 50, 0
In32, Run: 043, P, 0, 50, 0
In32, Run: 044, P, 0, 50, 0
In32, Run: 045, P, 0, 50, 0
In32, Run: 046, P, 0, 50, 0
In32, Run: 047, P, 0, 50, 0
In32, Run: 048, P, 0, 50, 0
In32, Run: 049, P, 0, 50, 0
In32, Run: 050, P, 0, 50, 0
In32, Run: 051, P, 0, 50, 0
In32, Run: 052, P, 0, 50, 0
In32, Run: 053, P, 0, 50, 0
In32, Run: 054, P, 0, 50, 0
In32, Run: 055, P, 0, 50, 0
In32, Run: 056, P, 0, 50, 0
In32, Run: 057, P, 0, 50, 0
In32, Run: 058, P, 0, 50, 0
In32, Run: 059, P, 0, 50, 0
In32, Run: 060, P, 0, 50, 0
In32, Run: 061, P, 0, 50, 0
In32, Run: 062, P, 0, 50, 0
In32, Run: 063, P, 0, 50, 0
In32, Run: 064, P, 0, 50, 0
In32, Run: 065, P, 0, 50, 0
In32, Run: 066, P, 0, 50, 0
In32, Run: 067, P, 0, 50, 0
In32, Run: 068, P, 0, 50, 0
In32, Run: 069, P, 0, 50, 0
In32, Run: 070, P, 0, 50, 0
In32, Run: 071, P, 0, 50, 0
In32, Run: 072, P, 0, 50, 0
In32, Run: 073, P, 0, 50, 0
In32, Run: 074, P, 0, 50, 0
In32, Run: 075, P, 0, 50, 0
In32, Run: 076, P, 0, 50, 0
In32, Run: 077, P, 0, 50, 0
In32, Run: 078, P, 0, 50, 0
In32, Run: 079, P, 0, 50, 0
In32, Run: 080, P, 0, 50, 0
In32, Run: 081, P, 0, 50, 0
In32, Run: 082, P, 0, 50, 0
In32, Run: 083, P, 0, 50, 0
In32, Run: 084, P, 0, 50, 0
In32, Run: 085, P, 0, 50, 0
In32, Run: 086, P, 0, 50, 0
In32, Run: 087, P, 0, 50, 0
In32, Run: 088, P, 0, 50, 0
In32, Run: 089, P, 0, 50, 0
In32, Run: 090, P, 0, 50, 0
In32, Run: 091, P, 0, 50, 0
In32, Run: 092, P, 0, 50, 0
In32, Run: 093, P, 0, 50, 0
In32, Run: 094, P, 0, 50, 0
In32, Run: 095, P, 0, 50, 0
In32, Run: 096, P, 0, 50, 0
In32, Run: 097, P, 0, 50, 0
In32, Run: 098, P, 0, 50, 0
In32, Run: 099, P, 0, 50, 0
In32, Run: 100, P, 0, 50, 0
In33, Run: 001, P, 0, 100, 0
In33, Run: 002, P, 0, 100, 0
In33, Run: 003, P, 0, 100, 0
In33, Run: 004, P, 0, 100, 0
In33, Run: 005, P, 0, 100, 0
In33, Run: 006, P, 0, 100, 0
In33, Run: 007, P, 0, 100, 0
In33, Run: 008, P, 0, 100, 0
In33, Run: 009, P, 0, 100, 0
In33, Run: 010, P, 0, 100, 0
In33, Run: 011, P, 0, 100, 0
In33, Run: 012, P, 0, 100, 0
In33, Run: 013, P, 0, 100, 0
In33, Run: 014, P, 0, 100, 0
In33, Run: 015, P, 0, 100, 0
In33, Run: 016, P, 0, 100, 0
In33, Run: 017, P, 0, 100, 0
In33, Run: 018, P, 0, 100, 0
In33, Run: 019, P, 0, 100, 0
In33, Run: 020, P, 0, 100, 0
In33, Run: 021, P, 0, 100, 0
In33, Run: 022, P, 0, 100, 0
In33, Run: 023, P, 0, 100, 0
In33, Run: 024, P, 0, 100, 0
In33, Run: 025, P, 0, 100, 0
In33, Run: 026, P, 0, 100, 0
In33, Run: 027, P, 0, 100, 0
In33, Run: 028, P, 0, 100, 0
In33, Run: 029, P, 0, 100, 0
In33, Run: 030, P, 0, 100, 0
In33, Run: 031, P, 0, 100, 0
In33, Run: 032, P, 0, 100, 0
In33, Run: 033, P, 0, 100, 0
In33, Run: 034, P, 0, 100, 0
In33, Run: 035, P, 0, 100, 0
In33, Run: 036, P, 0, 100, 0
In33, Run: 037, P, 0, 100, 0
In33, Run: 038, P, 0, 100, 0
In33, Run: 039, P, 0, 100, 0
In33, Run: 040, P, 0, 100, 0
In33, Run: 041, P, 0, 100, 0
In33, Run: 042, P, 0, 100, 0
In33, Run: 043, P, 0, 100, 0
In33, Run: 044, P, 0, 100, 0
In33, Run: 045, P, 0, 100, 0
In33, Run: 046, P, 0, 100, 0
In33, Run: 047, P, 0, 100, 0
In33, Run: 048, P, 0, 100, 0
In33, Run: 049, P, 0, 100, 0
In33, Run: 050, P, 0, 100, 0
In33, Run: 051, P, 0, 100, 0
In33, Run: 052, P, 0, 100, 0
In33, Run: 053, P, 0, 100, 0
In33, Run: 054, P, 0, 100, 0
In33, Run: 055, P, 0, 100, 0
In33, Run: 056, P, 0, 100, 0
In33, Run: 057, P, 0, 100, 0
In33, Run: 058, P, 0, 100, 0
In33, Run: 059, P, 0, 100, 0
In33, Run: 060, P, 0, 100, 0
In33, Run: 061, P, 0, 100, 0
In33, Run: 062, P, 0, 100, 0
In33, Run: 063, P, 0, 100, 0
In33, Run: 064, P, 0, 100, 0
In33, Run: 065, P, 0, 100, 0
In33, Run: 066, P, 0, 100, 0
In33, Run: 067, P, 0, 100, 0
In33, Run: 068, P, 0, 100, 0
In33, Run: 069, P, 0, 100, 0
In33, Run: 070, P, 0, 100, 0
In33, Run: 071, P, 0, 100, 0
In33, Run: 072, P, 0, 100, 0
In33, Run: 073, P, 0, 100, 0
In33, Run: 074, P, 0, 100, 0
In33, Run: 075, P, 0, 100, 0
In33, Run: 076, P, 0, 100, 0
In33, Run: 077, P, 0, 100, 0
In33, Run: 078, P, 0, 100, 0
In33, Run: 079, P, 0, 100, 0
In33, Run: 080, P, 0, 100, 0
In33, Run: 081, P, 0, 100, 0
In33, Run: 082, P, 0, 100, 0
In33, Run: 083, P, 0, 100, 0
In33, Run: 084, P, 0, 100, 0
In33, Run: 085, P, 0, 100, 0
In33, Run: 086, P, 0, 100, 0
In33, Run: 087, P, 0, 100, 0
In33, Run: 088, P, 0, 100, 0
In33, Run: 089, P, 0, 100, 0
In33, Run: 090, P, 0, 100, 0
In33, Run: 091, P, 0, 100, 0
